"Gene","Group_1","Group_2","Mock_expression","ZIKV_expression","log2FoldChange","pvalue","Original_significant_call","padj","Regulation","minusLog10P","minusLog10FDR","Mean_expression","log2Mean_expression","Direction"
"P2RX6","Mock","ZIKV",0.856048,0.40165,-1.09175,9e-04,"yes",0.00445353690685413,"Down_in_ZIKV",3.04575749056068,2.35129494429659,0.628849,0.703852867185438,"Down in ZIKV"
"TREX1","Mock","ZIKV",4.15426,1.98954,-1.06215,9e-04,"yes",0.00445353690685413,"Down_in_ZIKV",3.04575749056068,2.35129494429659,3.0719,2.0257021313361,"Down in ZIKV"
"ZNF321P","Mock","ZIKV",2.26599,1.10878,-1.03118,9e-04,"yes",0.00445353690685413,"Down_in_ZIKV",3.04575749056068,2.35129494429659,1.687385,1.42620301945391,"Down in ZIKV"
"NSUN5P1","Mock","ZIKV",9.14125,3.18863,-1.51945,0.00095,"yes",0.00466610335804623,"Down_in_ZIKV",3.02227639471115,2.33104564545397,6.16494,2.84095462325017,"Down in ZIKV"
"IQCD","Mock","ZIKV",2.21033,1.07754,-1.03651,0.00095,"yes",0.00466610335804623,"Down_in_ZIKV",3.02227639471115,2.33104564545397,1.643935,1.40268670924713,"Down in ZIKV"
"LUST","Mock","ZIKV",17.0022,38.1488,1.16591,0.00095,"yes",0.00466610335804623,"Up_in_ZIKV",3.02227639471115,2.33104564545397,27.5755,4.83670683711398,"Up in ZIKV"
"FBXL19-AS1","Mock","ZIKV",3.538,1.1032,-1.68123,0.00105,"yes",0.00511046888504754,"Down_in_ZIKV",2.97881070093006,2.29153925155867,2.3206,1.73144394603472,"Down in ZIKV"
"MLLT10P1","Mock","ZIKV",4.19088,1.49859,-1.48365,0.00105,"yes",0.00511046888504754,"Down_in_ZIKV",2.97881070093006,2.29153925155867,2.844735,1.94288416324273,"Down in ZIKV"
"C8orf44","Mock","ZIKV",3.41134,1.27141,-1.42391,0.00105,"yes",0.00511046888504754,"Down_in_ZIKV",2.97881070093006,2.29153925155867,2.341375,1.74044190433723,"Down in ZIKV"
"HSPB8","Mock","ZIKV",0.612113,1.27392,1.05741,0.00105,"yes",0.00511046888504754,"Up_in_ZIKV",2.97881070093006,2.29153925155867,0.9430165,0.958298152270196,"Up in ZIKV"
"FGF14-AS2","Mock","ZIKV",4.27175,1.03705,-2.04234,0.0011,"yes",0.00532505910165485,"Down_in_ZIKV",2.95860731484178,2.27367556772394,2.6544,1.86963455581339,"Down in ZIKV"
"BCL3","Mock","ZIKV",0.198376,0.777274,1.97019,0.0011,"yes",0.00532505910165485,"Up_in_ZIKV",2.95860731484178,2.27367556772394,0.487825,0.573204844672018,"Up in ZIKV"
"KCTD8","Mock","ZIKV",0.288671,0.746035,1.36982,0.00115,"yes",0.0055420945656825,"Up_in_ZIKV",2.93930215964639,2.2563260680515,0.517353,0.60155675605686,"Up in ZIKV"
"WDR65","Mock","ZIKV",1.39755,0.376234,-1.89319,0.0012,"yes",0.00575106382978723,"Down_in_ZIKV",2.92081875395238,2.24025181223699,0.886892,0.916011849793998,"Down in ZIKV"
"SELENBP1","Mock","ZIKV",1.68703,0.823424,-1.03478,0.0012,"yes",0.00575106382978723,"Down_in_ZIKV",2.92081875395238,2.24025181223699,1.255227,1.17327265533958,"Down in ZIKV"
"TAS2R5","Mock","ZIKV",2.38348,1.17356,-1.02217,0.0012,"yes",0.00575106382978723,"Down_in_ZIKV",2.92081875395238,2.24025181223699,1.77852,1.4743166249553,"Down in ZIKV"
"ZNF503-AS2","Mock","ZIKV",12.3347,4.78962,-1.36474,0.00125,"yes",0.00596025613886537,"Down_in_ZIKV",2.90308998699194,2.22473507628232,8.56216,3.25733654595703,"Down in ZIKV"
"C6orf163","Mock","ZIKV",1.86788,0.805159,-1.21405,0.00125,"yes",0.00596025613886537,"Down_in_ZIKV",2.90308998699194,2.22473507628232,1.3365195,1.22436107762039,"Down in ZIKV"
"LOC100287042","Mock","ZIKV",1.10965,0.359933,-1.6243,0.00135,"yes",0.00638570978580428,"Down_in_ZIKV",2.86966623150499,2.19479082292275,0.7347915,0.794762279523078,"Down in ZIKV"
"CEBPA-AS1","Mock","ZIKV",0.660439,0.21957,-1.58874,0.00135,"yes",0.00638570978580428,"Down_in_ZIKV",2.86966623150499,2.19479082292275,0.4400045,0.526073320082546,"Down in ZIKV"
"LOC100131089","Mock","ZIKV",3.09202,1.37021,-1.17416,0.00135,"yes",0.00638570978580428,"Down_in_ZIKV",2.86966623150499,2.19479082292275,2.231115,1.69203209909513,"Down in ZIKV"
"LAMA4","Mock","ZIKV",1.39315,0.675739,-1.04381,0.00135,"yes",0.00638570978580428,"Down_in_ZIKV",2.86966623150499,2.19479082292275,1.0344445,1.02463492397667,"Down in ZIKV"
"FAM22F","Mock","ZIKV",0.198738,0.65644,1.7238,0.00135,"yes",0.00638570978580428,"Up_in_ZIKV",2.86966623150499,2.19479082292275,0.427589,0.51358069014584,"Up in ZIKV"
"FBLN5","Mock","ZIKV",0.641181,0.231263,-1.4712,0.00145,"yes",0.00679876144879267,"Down_in_ZIKV",2.83863199776503,2.16757019684479,0.436222,0.522278766949781,"Down in ZIKV"
"MRPL23-AS1","Mock","ZIKV",0.97944,0.422521,-1.21293,0.00145,"yes",0.00679876144879267,"Down_in_ZIKV",2.83863199776503,2.16757019684479,0.7009805,0.76636660207446,"Down in ZIKV"
"FOXI3","Mock","ZIKV",0.422506,1.24563,1.55983,0.00145,"yes",0.00679876144879267,"Up_in_ZIKV",2.83863199776503,2.16757019684479,0.834068,0.875047129360512,"Up in ZIKV"
"CXCL14","Mock","ZIKV",0.739516,0.146885,-2.33189,0.0015,"yes",0.00701422046917168,"Down_in_ZIKV",2.82390874094432,2.15402058760765,0.4432005,0.529271743530901,"Down in ZIKV"
"DAW1","Mock","ZIKV",0.77965,0.162946,-2.25843,0.0015,"yes",0.00701422046917168,"Down_in_ZIKV",2.82390874094432,2.15402058760765,0.471298,0.557089482881287,"Down in ZIKV"
"OLFML3","Mock","ZIKV",0.625658,0.139187,-2.16835,0.0016,"yes",0.00742021824171299,"Down_in_ZIKV",2.79588001734407,2.12958332116601,0.3824225,0.467198603787527,"Down in ZIKV"
"LINC00565","Mock","ZIKV",0.666498,0.247093,-1.43154,0.0016,"yes",0.00742021824171299,"Down_in_ZIKV",2.79588001734407,2.12958332116601,0.4567955,0.54279837099019,"Down in ZIKV"
"LOC100506190","Mock","ZIKV",1.03789,0.486137,-1.09422,0.00165,"yes",0.00763324091189156,"Down_in_ZIKV",2.78251605578609,2.11729103068089,0.7620135,0.817224977781846,"Down in ZIKV"
"FLJ16779","Mock","ZIKV",1.85894,0.691823,-1.42601,0.0017,"yes",0.00783398117839607,"Down_in_ZIKV",2.76955107862173,2.10601747620512,1.2753815,1.1861084538895,"Down in ZIKV"
"C16orf55","Mock","ZIKV",11.765,5.00009,-1.23447,0.00175,"yes",0.00803808115823817,"Down_in_ZIKV",2.75696195131371,2.09484761317296,8.382545,3.22997930449633,"Down in ZIKV"
"FUT2","Mock","ZIKV",0.711923,0.335592,-1.08501,0.00175,"yes",0.00803808115823817,"Down_in_ZIKV",2.75696195131371,2.09484761317296,0.5237575,0.60763332187005,"Down in ZIKV"
"LOC100133315","Mock","ZIKV",1.46192,0.621743,-1.23347,0.0018,"yes",0.00823583180987203,"Down_in_ZIKV",2.74472749489669,2.08429253101835,1.0418315,1.02986381423498,"Down in ZIKV"
"LOC401127","Mock","ZIKV",0.59779,1.31492,1.13726,0.0018,"yes",0.00823583180987203,"Up_in_ZIKV",2.74472749489669,2.08429253101835,0.956355,0.968168185355968,"Up in ZIKV"
"LOC158696","Mock","ZIKV",0.775554,0.365995,-1.0834,0.00185,"yes",0.00843035605907344,"Down_in_ZIKV",2.73282827159699,2.07415408240666,0.5707745,0.651476082552805,"Down in ZIKV"
"MIR181A2HG","Mock","ZIKV",5.91467,1.91336,-1.62819,0.0019,"yes",0.00863549233252623,"Down_in_ZIKV",2.72124639904717,2.0637128971001,3.914015,2.29690226152437,"Down in ZIKV"
"NSUN5P2","Mock","ZIKV",7.26251,2.24779,-1.69196,0.00195,"yes",0.00883066948130277,"Down_in_ZIKV",2.70996538863748,2.0540063699203,4.75515,2.52485353069217,"Down in ZIKV"
"NR2E3","Mock","ZIKV",0.899306,0.394612,-1.18838,0.00195,"yes",0.00883066948130277,"Down_in_ZIKV",2.70996538863748,2.0540063699203,0.646959,0.719804640533043,"Down in ZIKV"
"LOC400043","Mock","ZIKV",0.927252,0.275606,-1.75036,0.002,"yes",0.00902624724504107,"Down_in_ZIKV",2.69897000433602,2.04449277455104,0.601429,0.679359837064493,"Down in ZIKV"
"BMP4","Mock","ZIKV",0.185096,0.621732,1.74802,0.002,"yes",0.00902624724504107,"Up_in_ZIKV",2.69897000433602,2.04449277455104,0.403414,0.488940659450762,"Up in ZIKV"
"CPZ","Mock","ZIKV",0.340624,0.809137,1.2482,0.00205,"yes",0.00922418098282062,"Up_in_ZIKV",2.68824613894425,2.03507218456535,0.5748805,0.655242362836015,"Up in ZIKV"
"GNRHR2","Mock","ZIKV",26.4755,12.3459,-1.10062,0.0021,"yes",0.00942468619246862,"Down_in_ZIKV",2.67778070526608,2.02573310129704,19.4107,4.35125375639621,"Down in ZIKV"
"GAL3ST2","Mock","ZIKV",0.152439,0.759013,2.31589,0.0021,"yes",0.00942468619246862,"Up_in_ZIKV",2.67778070526608,2.02573310129704,0.455726,0.541738833805258,"Up in ZIKV"
"LOC100270746","Mock","ZIKV",1.91536,0.704209,-1.44354,0.00215,"yes",0.00962033174413985,"Down_in_ZIKV",2.66756154008439,2.01680995164564,1.3097845,1.20775825628021,"Down in ZIKV"
"CTF1","Mock","ZIKV",1.24051,0.557673,-1.15345,0.00215,"yes",0.00962033174413985,"Down_in_ZIKV",2.66756154008439,2.01680995164564,0.8990915,0.925309417554862,"Down in ZIKV"
"FAM47E","Mock","ZIKV",2.27395,0.833844,-1.44735,0.00225,"yes",0.0100101224570413,"Down_in_ZIKV",2.64781748188864,1.99956060962438,1.553897,1.35270034156934,"Down in ZIKV"
"LINC00535","Mock","ZIKV",1.04858,0.474332,-1.14446,0.0023,"yes",0.0102123989749655,"Down_in_ZIKV",2.63827216398241,1.99087222664871,0.761456,0.816768437719837,"Down in ZIKV"
"HAS1","Mock","ZIKV",0.458493,0.99239,1.11401,0.00235,"yes",0.0104056909770002,"Up_in_ZIKV",2.62893213772826,1.98272907570852,0.7254415,0.786965560942017,"Up in ZIKV"
"ST8SIA6","Mock","ZIKV",0.801502,1.63274,1.02651,0.0024,"yes",0.010602078838988,"Up_in_ZIKV",2.61978875828839,1.97460897060477,1.217121,1.14868750784003,"Up in ZIKV"
"ARHGAP22","Mock","ZIKV",0.632628,0.284045,-1.15524,0.00245,"yes",0.0107975445118372,"Down_in_ZIKV",2.61083391563547,1.9666749969396,0.4583365,0.544323648929641,"Down in ZIKV"
"ARL9","Mock","ZIKV",1.91831,0.679574,-1.49713,0.0025,"yes",0.0110028331379445,"Down_in_ZIKV",2.60205999132796,1.95849547322803,1.298942,1.20097006876688,"Down in ZIKV"
"POPDC2","Mock","ZIKV",0.700392,1.4619,1.06161,0.0025,"yes",0.0110028331379445,"Up_in_ZIKV",2.60205999132796,1.95849547322803,1.081146,1.05737817895477,"Up in ZIKV"
"SPAG8","Mock","ZIKV",2.04259,0.732733,-1.47904,0.0026,"yes",0.0113917525773196,"Down_in_ZIKV",2.58502665202918,1.94340945624512,1.3876615,1.25559831948099,"Down in ZIKV"
"LINC00173","Mock","ZIKV",3.30737,0.828424,-1.99724,0.00265,"yes",0.0115748012410316,"Down_in_ZIKV",2.57675412606319,1.93648645781881,2.067897,1.61725004735074,"Down in ZIKV"
"TEX21P","Mock","ZIKV",1.36082,0.423312,-1.68468,0.00265,"yes",0.0115748012410316,"Down_in_ZIKV",2.57675412606319,1.93648645781881,0.892066,0.919962414370733,"Down in ZIKV"
"NOSTRIN","Mock","ZIKV",0.88574,0.388606,-1.18858,0.00265,"yes",0.0115748012410316,"Down_in_ZIKV",2.57675412606319,1.93648645781881,0.637173,0.711206779389785,"Down in ZIKV"
"LINC00441","Mock","ZIKV",1.35347,0.479789,-1.4962,0.0027,"yes",0.0117703696535707,"Down_in_ZIKV",2.56863623584101,1.92920989773557,0.9166295,0.938571479325991,"Down in ZIKV"
"IFI44","Mock","ZIKV",0.697663,0.18257,-1.93408,0.00275,"yes",0.0119628717651603,"Down_in_ZIKV",2.56066730616974,1.92216455261749,0.4401165,0.52618552498273,"Down in ZIKV"
"FXYD1","Mock","ZIKV",3.36018,1.14113,-1.55808,0.0028,"yes",0.0121686282076018,"Down_in_ZIKV",2.55284196865778,1.91475837784621,2.250655,1.70073044738452,"Down in ZIKV"
"MSH5-SAPCD1","Mock","ZIKV",4.52786,1.75719,-1.36555,0.0028,"yes",0.0121686282076018,"Down_in_ZIKV",2.55284196865778,1.91475837784621,3.142525,2.05051040408938,"Down in ZIKV"
"LOC144486","Mock","ZIKV",0.750806,0.346204,-1.11682,0.00285,"yes",0.012359693877551,"Down_in_ZIKV",2.54515513999149,1.90799228563367,0.548505,0.630876041368119,"Down in ZIKV"
"TXNDC11","Mock","ZIKV",6.96727,14.6747,1.07467,0.00285,"yes",0.012359693877551,"Up_in_ZIKV",2.54515513999149,1.90799228563367,10.820985,3.56327834998047,"Up in ZIKV"
"LOC100130155","Mock","ZIKV",1.44176,0.519413,-1.47288,0.0029,"yes",0.012542722734255,"Down_in_ZIKV",2.53760200210104,1.90160817801008,0.9805865,0.985927710783504,"Down in ZIKV"
"TMEM44-AS1","Mock","ZIKV",2.223,0.79773,-1.47854,0.003,"yes",0.0129255929609793,"Down_in_ZIKV",2.52287874528034,1.88854952453774,1.510365,1.32789714322233,"Down in ZIKV"
"NUDT18","Mock","ZIKV",1.23384,0.562369,-1.13356,0.003,"yes",0.0129255929609793,"Down_in_ZIKV",2.52287874528034,1.88854952453774,0.8981045,0.924559422012137,"Down in ZIKV"
"LOC285593","Mock","ZIKV",0.475121,1.03786,1.12725,0.003,"yes",0.0129255929609793,"Up_in_ZIKV",2.52287874528034,1.88854952453774,0.7564905,0.812695773747901,"Up in ZIKV"
"LOC93432","Mock","ZIKV",0.211778,0.717988,1.7614,0.003,"yes",0.0129255929609793,"Up_in_ZIKV",2.52287874528034,1.88854952453774,0.464883,0.55078544139808,"Up in ZIKV"
"ASB12","Mock","ZIKV",0.874785,1.80172,1.04237,0.00305,"yes",0.0131034236124356,"Up_in_ZIKV",2.51570016065321,1.88261521871584,1.3382525,1.22543073005281,"Up in ZIKV"
"RMDN2","Mock","ZIKV",1.16332,0.530263,-1.13346,0.00315,"yes",0.0134790558510638,"Down_in_ZIKV",2.5016894462104,1.8703405271652,0.8467915,0.885020997400248,"Down in ZIKV"
"SMOC2","Mock","ZIKV",0.658361,0.321398,-1.03452,0.00315,"yes",0.0134790558510638,"Down_in_ZIKV",2.5016894462104,1.8703405271652,0.4898795,0.575195651638823,"Down in ZIKV"
"ZNF511","Mock","ZIKV",20.7455,9.66252,-1.10233,0.0032,"yes",0.0136618650492798,"Down_in_ZIKV",2.49485002168009,1.86449000890332,15.20401,4.01827897535673,"Down in ZIKV"
"LOC100507250","Mock","ZIKV",0.731852,0.2526,-1.5347,0.00325,"yes",0.0138621946601023,"Down_in_ZIKV",2.48811663902113,1.85816800685852,0.492226,0.577466050598291,"Down in ZIKV"
"APOBEC3C","Mock","ZIKV",1.41532,0.543224,-1.3815,0.0035,"yes",0.0147885012192834,"Down_in_ZIKV",2.45593195564972,1.83007583852359,0.979272,0.984969887315364,"Down in ZIKV"
"PAR1","Mock","ZIKV",0.744476,0.352561,-1.07835,0.0035,"yes",0.0147885012192834,"Down_in_ZIKV",2.45593195564972,1.83007583852359,0.5485185,0.630888618852954,"Down in ZIKV"
"TPH1","Mock","ZIKV",0.699925,0.222101,-1.65598,0.00355,"yes",0.0149857102698651,"Down_in_ZIKV",2.44977164694491,1.8243226682023,0.461013,0.546969015206497,"Down in ZIKV"
"ITM2A","Mock","ZIKV",0.905308,0.381287,-1.24753,0.0036,"yes",0.0151683501683502,"Down_in_ZIKV",2.44369749923271,1.81906165400213,0.6432975,0.716593687178622,"Down in ZIKV"
"TTLL9","Mock","ZIKV",0.701874,0.233228,-1.58947,0.00365,"yes",0.0153359914195113,"Down_in_ZIKV",2.43770713554353,1.81428814311773,0.467551,0.553410640417847,"Down in ZIKV"
"TTC23L","Mock","ZIKV",1.24177,0.520509,-1.25441,0.0037,"yes",0.0155229092940957,"Down_in_ZIKV",2.43179827593301,1.80902688024514,0.8811395,0.911606839023645,"Down in ZIKV"
"ZNF345","Mock","ZIKV",4.5513,1.76234,-1.36879,0.004,"yes",0.0166297526762643,"Down_in_ZIKV",2.39794000867204,1.77911420971809,3.15682,2.0554802772551,"Down in ZIKV"
"MT2A","Mock","ZIKV",4.59374,1.28015,-1.84335,0.0041,"yes",0.0170140935887988,"Down_in_ZIKV",2.38721614328026,1.76919118261686,2.936945,1.97707655786614,"Down in ZIKV"
"DYDC2","Mock","ZIKV",0.850095,0.374354,-1.18322,0.0041,"yes",0.0170140935887988,"Down_in_ZIKV",2.38721614328026,1.76919118261686,0.6122245,0.689052651114866,"Down in ZIKV"
"UPK3B","Mock","ZIKV",1.16158,0.528134,-1.13711,0.0042,"yes",0.0173938223938224,"Down_in_ZIKV",2.3767507096021,1.75960496876617,0.844857,0.883508993312071,"Down in ZIKV"
"PCNA-AS1","Mock","ZIKV",156.804,60.0125,-1.38563,0.00425,"yes",0.0175814967860422,"Down_in_ZIKV",2.37161106994969,1.75494415439038,108.40825,6.77357771936158,"Down in ZIKV"
"AURKC","Mock","ZIKV",0.83751,1.73329,1.04934,0.00445,"yes",0.0182879492793286,"Up_in_ZIKV",2.35163998901907,1.73783499144017,1.2854,1.19244669373505,"Up in ZIKV"
"TMEM27","Mock","ZIKV",0.747223,0.232239,-1.68593,0.0045,"yes",0.0184732094040459,"Down_in_ZIKV",2.34678748622466,1.73345764676963,0.489731,0.575051847464586,"Down in ZIKV"
"NKAPP1","Mock","ZIKV",0.719643,0.336443,-1.09692,0.0046,"yes",0.0188219800181653,"Down_in_ZIKV",2.33724216831843,1.7253346919751,0.528043,0.61168514220474,"Down in ZIKV"
"LRRC29","Mock","ZIKV",1.41156,0.690999,-1.03054,0.0047,"yes",0.0191997642364889,"Down_in_ZIKV",2.32790214206428,1.71670410418294,1.0512795,1.03652408167204,"Down in ZIKV"
"TAS2R4","Mock","ZIKV",1.55164,0.598666,-1.37397,0.00475,"yes",0.0193653846153846,"Down_in_ZIKV",2.32330639037513,1.71297387308118,1.075153,1.05321770956983,"Down in ZIKV"
"C15orf38","Mock","ZIKV",6.90415,2.92043,-1.24128,0.00485,"yes",0.019733787933526,"Down_in_ZIKV",2.31425826139774,1.70478954319534,4.91229,2.56371703594225,"Down in ZIKV"
"EGR4","Mock","ZIKV",0.676109,0.301836,-1.16349,0.00495,"yes",0.0201007301243916,"Down_in_ZIKV",2.30539480106643,1.69678816729417,0.4889725,0.574317108869647,"Down in ZIKV"
"SH2D7","Mock","ZIKV",0.940117,0.463086,-1.02156,0.00495,"yes",0.0201007301243916,"Down_in_ZIKV",2.30539480106643,1.69678816729417,0.7016015,0.766893210179916,"Down in ZIKV"
"SRPX","Mock","ZIKV",0.929706,0.454902,-1.03122,0.005,"yes",0.0202672305200648,"Down_in_ZIKV",2.30102999566398,1.69320559279826,0.692304,0.7589887527945,"Down in ZIKV"
"IFIT2","Mock","ZIKV",0.0314251,1.17914,5.22967,0.0051,"yes",0.0206317349137931,"Up_in_ZIKV",2.29242982390206,1.68546425085347,0.60528255,0.682827252243141,"Up in ZIKV"
"IL21R-AS1","Mock","ZIKV",0.869683,0.303053,-1.52092,0.0053,"yes",0.0213488018597997,"Down_in_ZIKV",2.27572413039921,1.67062649348574,0.586368,0.665727481124346,"Down in ZIKV"
"SAMD13","Mock","ZIKV",0.75992,0.29966,-1.34252,0.00535,"yes",0.0215309540825442,"Down_in_ZIKV",2.27164621797877,1.6669367252344,0.52979,0.613333622360887,"Down in ZIKV"
"HS3ST3A1","Mock","ZIKV",0.288059,0.642156,1.15656,0.0055,"yes",0.0220558127114118,"Up_in_ZIKV",2.25963731050576,1.6564769347308,0.4651075,0.551006524051634,"Up in ZIKV"
"SNORA40","Mock","ZIKV",40.242,151.669,1.91416,0.00555,"yes",0.0222325715810066,"Up_in_ZIKV",2.25570701687732,1.65301030073563,95.9555,6.599250835382,"Up in ZIKV"
"LOC115110","Mock","ZIKV",0.0443954,1.19746,4.75342,0.00555,"yes",0.0222325715810066,"Up_in_ZIKV",2.25570701687732,1.65301030073563,0.6209277,0.696819742195567,"Up in ZIKV"
"CCDC108","Mock","ZIKV",0.77664,0.349205,-1.15317,0.00565,"yes",0.0225529416976785,"Down_in_ZIKV",2.24795155218056,1.6467968027995,0.5629225,0.644246241781126,"Down in ZIKV"
"PVRL3-AS1","Mock","ZIKV",0.901288,0.243544,-1.8878,0.0057,"yes",0.0227162951167728,"Down_in_ZIKV",2.24412514432751,1.64366249785293,0.572416,0.652982948983531,"Down in ZIKV"
"SLC35F4","Mock","ZIKV",0.267711,0.714726,1.41672,0.0058,"yes",0.0230903145987982,"Up_in_ZIKV",2.23657200643706,1.63657014990693,0.4912185,0.576491663235664,"Up in ZIKV"
"LIMS2","Mock","ZIKV",0.706927,0.278962,-1.34149,0.00585,"yes",0.0232646980932203,"Down_in_ZIKV",2.23284413391782,1.63330257894843,0.4929445,0.578160534485824,"Down in ZIKV"
"MVP","Mock","ZIKV",2.44021,5.41799,1.15075,0.00595,"yes",0.0235915771871149,"Up_in_ZIKV",2.22548303427145,1.62724302389761,3.9291,2.30132425024035,"Up in ZIKV"
"SYCE2","Mock","ZIKV",2.45046,5.31619,1.11734,0.00605,"yes",0.0239291044776119,"Up_in_ZIKV",2.21824462534753,1.62107355411155,3.883325,2.2878637968747,"Up in ZIKV"
"HIST1H1E","Mock","ZIKV",0.52335,1.48956,1.50904,0.00655,"yes",0.0256812445604874,"Up_in_ZIKV",2.18375870000822,1.59038393338142,1.006455,1.00464880027198,"Up in ZIKV"
"ASPRV1","Mock","ZIKV",1.51901,0.68744,-1.14383,0.0069,"yes",0.0268711099585062,"Down_in_ZIKV",2.16115090926274,1.57071439389812,1.103225,1.07260319577612,"Down in ZIKV"
"LOC100507634","Mock","ZIKV",0.66214,0.295418,-1.16438,0.00705,"yes",0.027351231484671,"Down_in_ZIKV",2.1518108830086,1.56302311485316,0.478779,0.564406461208136,"Down in ZIKV"
"KCNJ5","Mock","ZIKV",0.347986,0.735741,1.08017,0.0072,"yes",0.0278516228748068,"Up_in_ZIKV",2.14266750356873,1.55514949402566,0.5418635,0.624675050214192,"Up in ZIKV"
"ATP6V1E2","Mock","ZIKV",0.750765,0.35122,-1.09599,0.00755,"yes",0.0290806686046512,"Down_in_ZIKV",2.12205304837081,1.53639561266952,0.5509925,0.633191710075507,"Down in ZIKV"
"AGXT2L2","Mock","ZIKV",9.28361,3.65544,-1.34464,0.0076,"yes",0.0292632478632479,"Down_in_ZIKV",2.11918640771921,1.53367747415029,6.469525,2.90101650246123,"Down in ZIKV"
"MMP19","Mock","ZIKV",5.41167,2.56159,-1.07904,0.0077,"yes",0.0296027479091995,"Down_in_ZIKV",2.11350927482752,1.52866797318393,3.98663,2.31806516130098,"Down in ZIKV"
"GHRL","Mock","ZIKV",0.852387,0.166263,-2.35804,0.00805,"yes",0.0307802155830929,"Down_in_ZIKV",2.09420411963213,1.51172834271702,0.509325,0.593903492016751,"Down in ZIKV"
"GNG11","Mock","ZIKV",1.68815,0.799826,-1.07768,0.00805,"yes",0.0307802155830929,"Down_in_ZIKV",2.09420411963213,1.51172834271702,1.243988,1.16606496097933,"Down in ZIKV"
"ABHD14A-ACY1","Mock","ZIKV",1.82904,3.90126,1.09286,0.00805,"yes",0.0307802155830929,"Up_in_ZIKV",2.09420411963213,1.51172834271702,2.86515,1.95052440381557,"Up in ZIKV"
"HIST2H2BF","Mock","ZIKV",1.50288,3.50502,1.22169,0.00825,"yes",0.0314594972067039,"Up_in_ZIKV",2.08354605145007,1.50224822265675,2.50395,1.80898218839037,"Up in ZIKV"
"KLRG1","Mock","ZIKV",0.84947,0.405367,-1.06733,0.0085,"yes",0.032265335355578,"Down_in_ZIKV",2.07058107428571,1.49126381661543,0.6274185,0.702585296023822,"Down in ZIKV"
"RIT2","Mock","ZIKV",0.575977,1.2742,1.14551,0.00855,"yes",0.0324223484848485,"Up_in_ZIKV",2.06803388527183,1.48915553060192,0.9250885,0.94492477078222,"Up in ZIKV"
"MGARP","Mock","ZIKV",0.296399,0.822173,1.4719,0.00895,"yes",0.033706529008527,"Up_in_ZIKV",2.04817696468409,1.47228596744509,0.559286,0.640885567509339,"Up in ZIKV"
"LOC100506274","Mock","ZIKV",1.14099,0.395278,-1.52935,0.00905,"yes",0.034037610619469,"Down_in_ZIKV",2.0433514207948,1.4680409342279,0.768134,0.822227615119483,"Down in ZIKV"
"SNORA18","Mock","ZIKV",27.5156,111.236,2.0153,0.0093,"yes",0.0348730647577826,"Up_in_ZIKV",2.03151705144606,1.45750988374232,69.3758,6.13700751207274,"Up in ZIKV"
"FLJ42875","Mock","ZIKV",3.05724,1.35381,-1.17521,0.0099,"yes",0.0368286540049546,"Down_in_ZIKV",2.00436480540245,1.43381415323042,2.205525,1.68056066039112,"Down in ZIKV"
"ICAM2","Mock","ZIKV",0.660578,0.148137,-2.1568,0.00995,"yes",0.0369963271706834,"Down_in_ZIKV",2.00217691925427,1.43184138860001,0.4043575,0.489910241784874,"Down in ZIKV"
"ANGPTL2","Mock","ZIKV",2.83852,1.10962,-1.35507,0.01005,"yes",0.0373004201680672,"Down_in_ZIKV",1.99783393824349,1.42828627608286,1.97407,1.57243860417055,"Down in ZIKV"
"TEKT1","Mock","ZIKV",0.697294,0.176746,-1.98009,0.0102,"yes",0.0378010858835143,"Down_in_ZIKV",1.99139982823808,1.42249572433091,0.43702,0.523080140918441,"Down in ZIKV"
"MYLK-AS1","Mock","ZIKV",3.48962,1.03697,-1.7507,0.0106,"yes",0.0390841381568178,"Down_in_ZIKV",1.97469413473523,1.40799946021614,2.263295,1.70632941213088,"Down in ZIKV"
"SLC10A5","Mock","ZIKV",0.276688,0.753935,1.44618,0.01065,"yes",0.0392556455571919,"Up_in_ZIKV",1.97265039222524,1.40609787629397,0.5153115,0.599614396543723,"Up in ZIKV"
"CBX3P2","Mock","ZIKV",0.841553,0.370091,-1.18517,0.01095,"yes",0.0402035452322738,"Down_in_ZIKV",1.96058588082386,1.39573564823579,0.605822,0.683311983795795,"Down in ZIKV"
"TPI1P2","Mock","ZIKV",0.652426,0.304625,-1.09878,0.01135,"yes",0.0414290633608815,"Down_in_ZIKV",1.94500413847086,1.38269488523414,0.4785255,0.564159125708014,"Down in ZIKV"
