GeneSymbol,in_Zika_Up,in_Zika_Down,in_Dengue_Up,in_Dengue_Down
POLDIP2,False,False,True,False
POLE,False,True,True,False
POLE2,False,True,True,False
POLE4,False,True,False,False
POLG2,False,False,True,False
POLH,True,False,False,False
POLI,False,True,False,False
POLK,False,False,True,False
POLM,True,False,False,False
POLN,False,False,True,False
POLQ,False,True,True,False
POLR1A,False,True,True,False
POLR1D,False,False,False,True
POLR1E,False,False,False,True
POLR1G,False,False,True,False
POLR1H,False,False,True,False
POLR2A,True,False,False,False
POLR2D,False,False,True,False
POLR2H,True,False,True,False
POLR2K,False,False,True,False
POLR2L,False,True,False,False
POLR3B,False,False,True,False
POLR3C,True,False,True,False
POLR3D,True,False,True,False
POLR3E,False,True,True,False
POLR3G,False,False,True,False
POLR3K,False,True,True,False
POM121,False,False,False,True
POMC,False,True,False,False
POMGNT1,False,True,False,False
POMP,False,False,True,False
PON2,False,True,False,False
POP1,False,True,True,False
POP4,False,False,True,False
POP5,False,True,True,False
POP7,False,False,True,False
POPDC1,False,False,True,False
POPDC2,True,False,False,False
POR,True,False,False,False
PORCN,True,False,False,False
POT1,False,False,True,False
POTEM,False,True,False,False
POU2AF1,False,False,True,False
POU2F1,False,False,True,False
POU3F2,False,True,False,False
POU3F3,True,False,False,False
POU6F1,False,False,False,True
PP7080,False,True,False,False
PPA1,True,False,True,False
PPA2,False,False,True,False
PPAN,False,False,True,False
PPAP2B,False,True,False,False
PPAPDC1B,False,True,False,False
PPAPDC2,False,True,False,False
PPARD,False,False,False,True
PPARG,False,False,True,False
PPARGC1A,True,False,False,False
PPARGC1B,True,False,False,False
PPAT,False,False,True,False
PPCDC,False,True,False,False
PPFIA1,True,False,False,False
PPFIA2,True,False,False,False
PPFIA3,True,False,False,False
PPFIA4,False,True,False,True
PPFIBP1,True,False,False,False
PPFIBP2,False,False,True,False
PPIA,False,True,True,False
PPIB,True,False,True,False
PPID,True,False,True,False
PPIEL,False,True,False,False
PPIF,False,True,False,False
PPIG,True,False,False,False
PPIL1,False,True,True,False
PPIL4,True,False,False,False
PPIP5K2,False,True,True,False
PPL,True,False,False,False
PPM1A,True,False,False,False
PPM1B,True,False,False,False
PPM1D,True,False,False,False
PPM1F,False,False,False,True
PPM1G,False,False,True,False
PPM1H,True,False,False,True
PPM1K,True,False,True,False
PPM1L,True,False,False,True
PPME1,True,False,False,False
PPOX,False,True,False,False
PPP1CB,True,False,True,False
PPP1CC,False,False,True,False
PPP1R10,True,False,False,False
PPP1R11,False,True,False,False
PPP1R12A,True,False,False,False
PPP1R12C,True,False,False,False
PPP1R13B,True,False,False,True
PPP1R14B,False,True,False,False
PPP1R15A,True,False,False,False
PPP1R15B,True,False,False,False
PPP1R16A,True,False,False,False
PPP1R17,True,False,False,True
PPP1R2,True,False,False,False
PPP1R37,True,False,False,False
PPP1R3B,True,False,False,False
PPP1R3C,True,False,False,False
PPP1R3E,False,True,False,False
PPP1R3F,False,False,False,True
PPP1R7,False,False,True,False
PPP1R9B,True,False,False,False
PPP2CA,True,False,False,False
PPP2CB,False,False,True,False
PPP2R1B,False,False,True,False
PPP2R2A,True,False,True,False
PPP2R2B,True,False,False,False
PPP2R2D,True,False,False,True
PPP2R3C,False,False,True,False
PPP2R4,False,True,False,False
PPP2R5A,True,False,False,False
PPP2R5B,True,False,False,False
PPP2R5D,False,True,False,False
PPP2R5E,True,False,False,False
PPP3CA,True,False,False,False
PPP3CC,True,False,False,False
PPP3R1,True,False,False,False
PPP4R1L,True,False,False,False
PPP4R2,True,False,True,False
PPP5C,False,True,False,False
PPP6R1,True,False,False,False
PPT1,False,True,False,False
PPTC7,True,False,False,True
PPWD1,False,True,False,False
PQLC3,False,True,False,False
PRAG1,False,False,False,True
PRC1,False,True,True,False
PRCP,False,True,False,False
PRDM1,False,False,True,False
PRDM10,False,True,False,False
PRDM11,False,False,False,True
PRDM15,False,True,True,False
PRDM16,True,False,False,False
PRDM2,False,False,False,True
PRDM4,True,False,False,True
PRDM8,False,False,False,True
PRDX1,False,True,True,False
PRDX2,False,True,False,False
PRDX3,False,True,True,False
PRDX4,False,True,True,False
PRDX5,True,False,True,False
PREB,True,False,True,False
PREPL,False,True,False,False
PREX2,False,True,False,False
PRH1,False,False,False,True
PRICKLE4,False,True,False,False
PRIM1,False,True,True,False
PRIM2,False,True,True,False
PRKAA2,True,False,False,False
PRKAB1,True,False,False,False
PRKAB2,True,False,False,True
PRKACB,True,False,False,False
PRKAG1,False,False,True,False
PRKAG3,False,False,False,True
PRKAR1A,True,False,False,False
PRKAR2A,True,False,False,True
PRKCA,True,False,False,True
PRKCB,False,False,False,True
PRKCE,True,False,False,True
PRKCH,False,False,False,True
PRKCI,True,False,True,False
PRKCSH,False,True,False,False
PRKCZ,False,False,False,True
PRKD3,False,True,False,False
PRKDC,False,True,False,False
PRKG2,False,False,False,True
PRKRIP1,True,False,False,False
PRKX,False,False,False,True
PRLR,True,False,False,False
PRMT1,False,False,True,False
PRMT10,True,False,False,False
PRMT2,False,False,False,True
PRMT2IP,False,False,False,True
PRMT3,False,False,True,False
PRMT5,False,False,True,False
PRMT8,False,True,False,False
PRNP,True,False,False,False
PROB1,False,True,True,False
PROCA1,False,True,False,False
PROCR,False,False,False,True
PROM1,False,True,False,True
PROM2,False,True,False,False
PRORP,False,False,True,False
PROS1,False,True,False,False
PROSC,True,False,False,False
PROSER1,False,False,True,False
PROSER2,True,False,False,False
PROSER3,False,False,False,True
PRPF18,True,False,False,False
PRPF38A,False,True,True,False
PRPF38B,True,False,False,False
PRPF39,True,False,False,False
PRPF4,True,False,True,False
PRPF40A,True,False,True,False
PRPF6,True,False,False,False
PRPS1,False,True,False,False
PRPS2,False,True,True,False
PRR11,False,True,True,False
PRR12,True,False,False,True
PRR14L,True,False,False,False
PRR15,False,False,True,False
PRR19,False,False,True,False
PRR22,False,True,False,False
PRR36,False,False,False,True
PRR5L,False,False,False,True
PRRC1,True,False,False,False
PRRC2B,False,False,False,True
PRRT1,False,False,False,True
PRRT2,False,True,False,True
PRSS1,False,False,False,True
PRSS16,False,False,True,False
PRSS21,False,False,True,False
PRSS23,False,True,False,True
PRSS33,False,False,False,True
PRSS35,False,True,False,False
PRSS57,False,False,False,True
PRTFDC1,False,True,False,False
PRTG,True,False,True,False
PRX,False,False,False,True
PRXL2A,False,False,False,True
PRXL2B,False,False,False,True
PSAT1,True,False,True,False
PSD,True,False,False,True
PSD2,True,False,False,False
PSD3,False,False,False,True
PSEN2,False,True,True,False
PSMA1,False,False,True,False
PSMA2,False,False,True,False
PSMA3,False,False,True,False
PSMA4,False,True,True,False
PSMA5,False,False,True,False
PSMA6,False,False,True,False
PSMA7,False,False,True,False
PSMA8,False,False,True,False
PSMB1,False,False,True,False
PSMB2,False,True,True,False
PSMB3,False,False,True,False
PSMB5,False,True,True,False
PSMB6,False,False,True,False
PSMB7,False,False,True,False
PSMB8,False,False,True,False
PSMB9,True,False,True,False
PSMC1,False,False,True,False
PSMC2,False,False,True,False
PSMC3,False,False,True,False
PSMC3IP,False,True,True,False
PSMC4,True,False,True,False
PSMC5,False,False,True,False
PSMC6,True,False,True,False
PSMD1,False,False,True,False
PSMD10,False,False,True,False
PSMD11,False,False,True,False
PSMD12,True,False,True,False
PSMD13,False,False,True,False
PSMD14,False,False,True,False
PSMD2,False,False,True,False
PSMD3,False,False,True,False
PSMD4,False,False,True,False
PSMD5,True,False,True,False
PSMD6,False,False,True,False
PSMD7,False,False,True,False
PSMD8,True,False,True,False
PSME2,True,False,True,False
PSME2P2,True,False,False,False
PSME3,False,True,False,False
PSME4,True,False,True,False
PSMG1,False,False,True,False
PSMG3-AS1,False,True,False,False
PSMG4,False,True,False,False
PSPC1,False,True,True,False
PSPH,True,False,True,False
PSRC1,False,True,False,False
PSTK,False,True,False,True
PSTPIP2,True,False,False,False
PTAFR,False,True,False,False
PTAR1,True,False,False,False
PTBP1,False,True,False,False
PTBP3,True,False,False,False
PTCD1,False,False,True,False
PTCD3,False,False,True,False
PTCH1,False,False,False,True
PTCH2,True,False,False,False
PTCHD4,False,True,False,False
PTDSS2,False,True,False,False
PTEN,True,False,False,False
PTGDR,False,False,False,True
PTGDR2,False,False,False,True
PTGER4,True,False,False,True
PTGES,False,False,False,True
PTGES3,False,False,True,False
PTGFRN,False,True,False,False
PTGIS,False,True,False,False
PTGR1,False,True,False,False
PTGR2,False,True,False,False
PTGR3,False,False,False,True
PTK2B,True,False,True,False
PTK7,False,True,False,True
PTMS,False,True,False,False
PTN,False,True,False,False
PTP4A1,True,False,False,False
PTP4A2,False,False,False,True
PTP4A3,False,True,False,False
PTPA,False,False,True,False
PTPDC1,True,False,False,False
PTPLA,False,True,False,False
PTPLAD1,False,True,False,False
PTPMT1,True,False,False,False
PTPN1,True,False,True,False
PTPN12,True,False,False,False
PTPN13,True,False,False,False
PTPN14,True,False,False,False
PTPN18,False,True,False,True
PTPN22,False,True,False,False
PTPN23,True,False,False,False
PTPN4,True,False,False,False
PTPRA,False,False,False,True
PTPRE,True,False,False,False
PTPRF,False,False,True,False
PTPRJ,True,False,False,False
PTPRK,False,False,False,True
PTPRM,False,False,False,True
PTPRN,True,False,False,False
PTPRN2,True,False,False,False
PTPRO,True,False,True,False
PTPRU,False,False,True,False
PTPRZ1,False,True,False,False
PTRH1,False,True,False,False
PTRH2,False,False,True,False
PTTG1,False,True,True,False
PTX3,False,True,False,False
PUF60,False,True,False,False
PUM3,False,False,True,False
PURA,True,False,False,False
PURB,True,False,False,False
PUS7,False,True,True,False
PUS7L,False,False,True,False
PVRL1,False,True,False,False
PVRL3,False,True,False,False
PVRL3-AS1,False,True,False,False
PVT1,True,False,False,False
PWP1,False,False,True,False
PWWP2A,True,False,False,False
PWWP2B,False,False,False,True
PXDC1,True,False,False,False
PXK,True,False,False,False
PXMP2,False,True,True,False
PYCR1,True,False,True,False
PYCR3,False,False,True,False
PYCRL,False,True,False,False
PYGL,False,True,False,True
PYGO1,True,False,False,False
PYHIN1,False,False,False,True
PYM1,False,False,True,False
PYROXD2,False,False,False,True
PYURF,False,True,False,False
QDPR,False,False,True,False
QPCTL,False,True,True,False
QPRT,False,False,True,False
QRSL1,False,True,True,False
QSOX1,False,True,False,False
QSOX2,False,True,False,False
QTRT1,False,True,False,False
R3HDM1,True,False,False,False
R3HDM2,True,False,False,True
R3HDM4,True,False,False,False
RAB11A,False,True,False,False
RAB11B,False,True,False,False
RAB11FIP1,True,False,False,False
RAB11FIP2,True,False,False,False
RAB11FIP3,False,False,False,True
RAB11FIP4,False,False,False,True
RAB11FIP5,True,False,False,True
RAB12,True,False,False,False
RAB14,True,False,False,False
RAB15,False,True,False,False
RAB1A,False,False,True,False
RAB1B,False,True,False,False
RAB21,True,False,False,False
RAB22A,True,False,False,False
RAB23,False,False,True,False
RAB26,False,True,False,False
RAB2A,True,False,False,False
RAB2B,True,False,False,False
RAB30,True,False,True,False
RAB31,True,False,False,False
RAB33A,True,False,False,False
RAB33B,True,False,False,False
RAB36,False,True,False,False
RAB37,False,False,False,True
RAB38,False,False,True,False
RAB39A,False,False,True,False
RAB39B,True,False,False,False
RAB3A,True,False,False,True
RAB3B,True,False,False,False
RAB3C,True,False,False,False
RAB3GAP1,True,False,False,False
RAB3GAP2,True,False,False,False
RAB3IL1,True,False,True,False
RAB40C,True,False,False,False
RAB42,False,True,False,False
RAB4A,False,False,False,True
RAB5A,True,False,False,False
RAB5B,False,False,False,True
RAB6A,True,False,False,False
RAB6B,True,False,False,True
RAB7A,True,False,False,False
RAB7L1,False,True,False,False
RAB8A,False,True,True,False
RAB8B,True,False,False,False
RAB9A,True,False,False,False
RAB9B,False,True,False,False
RABAC1,False,False,True,False
RABEP1,True,False,False,False
RABEPK,False,False,True,False
RABGAP1,True,False,False,False
RABGAP1L,True,False,False,False
RABGEF1,True,False,False,False
RABGGTA,False,False,True,False
RABL2A,False,True,False,True
RABL2B,False,True,False,True
RABL3,False,True,False,False
RABL6,False,True,False,False
RACGAP1,False,True,True,False
RACK1,False,False,False,True
RAD17,True,False,True,False
RAD18,False,True,False,False
RAD23B,False,False,True,False
RAD50,False,False,True,False
RAD51,False,True,True,False
RAD51AP1,False,True,True,False
RAD51C,False,False,True,False
RAD51D,False,False,True,False
RAD52,True,False,False,False
RAD54B,False,False,True,False
RAD54L,False,True,True,False
RAD9A,True,False,False,False
RAE1,False,False,True,False
RAI1,False,False,False,True
RAI14,False,True,False,False
RALGAPA2,False,True,False,False
RALGAPB,True,False,False,False
RALGDS,False,False,False,True
RALGPS1,False,False,False,True
RALGPS2,True,False,False,False
RALY,False,True,False,False
RAMP1,False,False,False,True
RAN,False,True,True,False
RANBP1,False,True,True,False
RANBP10,True,False,False,False
RANBP2,True,False,False,False
RANBP6,True,False,False,False
RANBP9,True,False,False,False
RANGAP1,False,True,True,False
RANGRF,False,True,False,False
RAP1A,True,False,False,False
RAP1B,True,False,False,False
RAP1GDS1,True,False,True,False
RAP2A,True,False,False,False
RAP2B,True,False,False,True
RAPGEF1,False,False,False,True
RAPGEF2,True,False,True,False
RAPGEF4,True,False,False,False
RAPGEF5,False,False,True,False
RAPGEF6,True,False,False,False
RAPH1,True,False,False,False
RARA,True,False,False,False
RARRES3,True,False,False,False
RARS1,False,False,True,False
RARS2,True,False,True,False
RASA2,True,False,False,False
RASA3,True,False,False,True
RASA4,False,False,False,True
RASAL2,True,False,False,False
RASAL3,False,False,False,True
RASD1,False,True,False,False
RASD2,False,True,False,False
RASGEF1A,False,False,False,True
RASGEF1B,True,False,False,False
RASGRF2,False,False,False,True
RASGRP1,True,False,False,False
RASGRP3,False,False,True,False
RASL10B,False,True,False,False
RASL11A,False,False,False,True
RASL11B,False,True,False,False
RASSF1,False,False,False,True
RASSF2,False,True,False,False
RASSF5,False,False,False,True
RASSF7,False,True,False,True
RASSF8,True,False,False,False
RB1,False,False,True,False
RB1CC1,True,False,False,False
RBAK,True,False,False,False
RBBP4,False,True,False,False
RBBP5,True,False,False,False
RBBP6,True,False,False,False
RBBP7,False,True,False,False
RBBP8,False,True,True,False
RBBP9,False,True,False,False
RBCK1,True,False,False,False
RBFA,False,True,False,False
RBFOX3,False,False,False,True
RBIS,False,False,True,False
RBKS,False,False,True,False
RBL1,False,True,True,False
RBL2,False,True,False,True
RBM10,True,False,False,False
RBM12,False,True,False,False
RBM12B,False,True,False,False
RBM14,False,True,False,False
RBM15,True,False,False,False
RBM15B,False,False,False,True
RBM18,True,False,False,False
RBM19,False,True,False,False
RBM20,True,False,False,False
RBM24,True,False,False,False
RBM25,True,False,True,False
RBM26,True,False,True,False
RBM27,True,False,False,False
RBM3,False,True,False,False
RBM33,True,False,False,True
RBM34,False,False,True,False
RBM39,True,False,False,False
RBM4,False,True,False,False
RBM41,False,True,False,False
RBM42,True,False,True,False
RBM43,False,False,True,False
RBM45,False,True,True,False
RBM4B,False,True,False,False
RBM5,True,False,False,False
RBM6,True,False,False,False
RBM7,True,False,False,False
RBMS1,True,False,False,False
RBMX,False,True,False,False
RBMX2,True,False,False,False
RBMXL1,False,True,False,False
RBP1,False,True,False,False
RBPMS2,False,True,False,True
RBX1,False,True,True,False
RC3H1,True,False,False,False
RC3H2,True,False,False,False
RCAN3,False,False,False,True
RCBTB2,False,True,True,False
